paragraph_id,chapter,original_text,translated_text,prompt,subject,verb,object
11,2,"Anh nông phu lập tức làm theo lời Bụt dặn. Nhưng khi mang đủ một trăm đốt tre về, thì anh lại khóc: - Sao con lại khóc? Anh trả lời Bụt: - Phú ông bảo con chặt cây tre có một trăm đốt, chứ không phải chặt một trăm đốt tre!","The farmer immediately followed Bụt’s instruction. But when he returned with one hundred bamboo joints, he began to cry again. When asked why, he explained that the landowner had demanded a single bamboo tree with one hundred joints, not one hundred separate pieces.","Traditional Vietnamese painting style, a distressed farmer kneeling on knees beside a large pile of one hundred separate bamboo joints, wiping tears from eyes, in a forest clearing, flat natural daylight, hopeless atmosphere, high detail, professional artwork, cinematic lighting.",Farmer,Kneeling beside,Pile of bamboo joints
12,2,"Bụt yên ủi, rồi bày cho anh sắp một trăm đốt tre lại thành một hàng và hô mấy tiếng: - 'Khắc nhập! Khắc nhập!'. Anh làm theo lời thì màu nhiệm thay, khi mấy tiếng hô vừa phát ra, anh đã thấy tất cả các đốt tre dính vào nhau như là từ một cây sinh ra vậy.","Bụt comforted him and told him to arrange the one hundred bamboo joints in a straight line and chant, ‘Khắc nhập! Khắc nhập!’ As he did so, a miracle occurred: the joints fused together into a single bamboo tree, as if they had grown from one stem.","Traditional Vietnamese painting style, a young farmer standing with mouth open in awe, watching one hundred bamboo joints magically flying and snapping together, in a forest, magical gold swirling light effects, miraculous mood, cinematic shot, masterpiece quality.",Farmer,Watching,Flying bamboo joints
13,2,"Hết sức mừng rỡ, anh vội chạy lại định mang tre về, nhưng dù lấy hết gân sức, cũng không tài nào đỡ lên vai và quay trở được. Loay hoay mãi, cuối cùng anh buông tre rồi ngồi phịch xuống đất khóc. Bụt lại hỏi: - Làm sao con lại khóc nữa?","Filled with joy, he hurried forward to carry the bamboo home. But no matter how hard he tried, he could not lift it onto his shoulder. After struggling for a long while, he let it fall and sat down crying again. Bụt asked him why he was crying once more.","Traditional Vietnamese painting style, a struggling farmer trying to lift an incredibly long green bamboo tree, veins popping on arms, sweating profusely, on a forest path, bright harsh sunlight, exhausting atmosphere, dynamic low angle, highly detailed, 4k quality.",Farmer,Trying to lift,Long bamboo tree
14,2,"- Cây tre dài quá, anh đáp. Con không làm sao mà đưa về nổi. Bụt lại bảo anh hô lên mấy tiếng: - 'Khắc xuất! Khắc xuất!'. Anh vừa hô xong thì cũng mầu nhiệm không kém gì lần trước, những đốt tre tự nhiên rời ra ngay.","‘The bamboo is too long,’ he replied. ‘I cannot carry it home.’ Bụt then told him to chant, ‘Khắc xuất! Khắc xuất!’ As soon as he spoke, the bamboo joints miraculously separated, just as before.","Traditional Vietnamese painting style, a relieved farmer sitting on the ground, watching a long bamboo tree magically popping apart into individual joints, forest background, soft diffused afternoon light, calm mood, high resolution, highly detailed, masterpiece quality.",Farmer,Watching,Tree popping apart
15,2,"Anh mừng quá, hết lời cảm ơn Bụt, rồi xếp tre làm hai bó, quảy ra khỏi cửa rừng. Anh về đến nhà, giữa lúc hai họ đang cỗ bàn linh đình, cô dâu chú rể sắp bước vào lễ cưới. Anh lẳng lặng đặt gánh tre giữa sân rồi gọi phú ông ra nhận sính lễ.","Overjoyed, the farmer thanked Bụt again and again. He tied the bamboo into two bundles and carried them out of the forest. When he reached the landowner’s house, both families were feasting, and the bride and groom were about to begin the wedding ceremony. He quietly placed the bamboo in the courtyard and called the landowner to receive the wedding gift.","Traditional Vietnamese painting style, a poor farmer balancing two heavy bundles of bamboo on a yoke, walking into a festive courtyard filled with guests in colorful ao dai, late afternoon golden hour light, contrasting atmosphere, wide angle shot, masterpiece quality.",Farmer,Balancing / Walking with,Two heavy bundles of bamboo
16,2,"Thấy các đốt tre, phú ông vội quát: - Tao bảo mày chặt cho được một cây tre trăm đốt, chứ có phải chặt một trăm đốt tre đâu! Rõ ngớ ngẩn!","Seeing the separate bamboo joints, the landowner shouted angrily, saying that he had demanded a single hundred-jointed bamboo tree, not one hundred individual pieces.","Traditional Vietnamese painting style, a furious landowner in red brocade robes, screaming with wide mouth and pointing accusingly at a pile of loose bamboo joints, surrounded by guests covering their mouths, in a tiled courtyard, dramatic side lighting, angry mood, close-up portrait, highly detailed.",Landowner,Screaming / Pointing at,Pile of loose bamboo
17,2,"Chẳng nói chẳng rằng, anh nông phu luôn miệng hô: - 'Khắc nhập! Khắc nhập!'. Các đốt tre lần lượt chạy ra khỏi bó rồi dính vào nhau thành một cây cao ngất nghểu. Phú ông tức mình chạy lại định lay cây tre cho nó rời ra, nhưng những tiếng 'khắc nhập' từ miệng anh hô có phép làm cả người phú ông bỗng dính liền vào cây tre như là một đốt nối thêm vào vậy.","Without a word, the farmer began chanting, ‘Khắc nhập! Khắc nhập!’ The bamboo joints flew out of the bundles and joined together into a towering bamboo tree. Furious, the landowner rushed forward to shake it apart, but the magic words caused his body to stick fast to the bamboo like another joint.","Traditional Vietnamese painting style, a terrified landowner with body magnetically stuck to a tall magical bamboo tree, limbs flailing in air, in the middle of a courtyard, dramatic magical violet lighting, chaotic atmosphere, dynamic angle, masterpiece quality.",Landowner,Sticking to,Magical bamboo tree
18,2,"Phú ông kêu la ầm ỹ. Tiếng kêu oai oái làm cho hai họ hốt hoảng đổ ra sân. Chàng rể là người đầu tiên chạy đến định gỡ cho bố vợ, nhưng hai tiếng 'khắc nhập' của anh nông phu lại làm cho người hắn dính liền vào cây và đội phú ông lên đầu. Đến lượt ông thông gia đến gỡ con ra cũng bị dính vào nốt. Tiếp đó, họ nhà trai nhà gái cứ mỗi người xông vào gỡ là một lần bị dính cứng vào tre.","The landowner screamed loudly, and his cries sent both families rushing into the courtyard in panic. The groom ran forward first to free his father-in-law, but the farmer’s chant made him stick to the bamboo as well, lifting the landowner onto his shoulders. When the groom’s father tried to help, he too became stuck. One after another, anyone who rushed in to help ended up firmly attached to the bamboo.","Traditional Vietnamese painting style, a chaotic human chain consisting of a groom in blue robes and other guests stuck to the landowner on a tall bamboo tree, struggling to pull away, in a festive courtyard, bright harsh flash-like light, panic atmosphere, wide angle shot, highly detailed.","Groom,Guests",Sticking to,Landowner on bamboo tree
19,2,"Trong khi mọi người sợ xanh cả mắt thì anh đầy tớ vẫn bình thản đứng ở góc sân để đợi phú ông trả lời. Cuối cùng, phú ông đành phải van lạy xin được thả ra và hứa sẽ gả con gái cho anh, không dám nuốt lời nữa.","While everyone else was terrified, the servant stood calmly in a corner of the courtyard, waiting for the landowner’s answer. At last, the landowner begged to be released and promised to give his daughter to the farmer, no longer daring to break his word.","Traditional Vietnamese painting style, a calm farmer standing with crossed arms, looking down at a landowner who is bowing and pleading, courtyard setting, soft sunset light creating long shadows, triumphant mood, cinematic composition, highly detailed.","Farmer,Landowner",Looking down at,Pleading Landowner
20,2,"Bấy giờ anh chàng bèn hô lên mấy tiếng: - 'Khắc xuất! Khắc xuất!'. Lập tức, phú ông và mọi người rời khỏi cây tre. Sau đó chàng rể cùng họ nhà trai cắp gói ra về. Còn anh nông phu từ đó được vợ như mong ước.","The farmer then chanted, ‘Khắc xuất! Khắc xuất!’ At once, the landowner and the others were freed from the bamboo. The groom and his family gathered their belongings and left, while the poor farmer finally gained the wife he had long hoped for.","Traditional Vietnamese painting style, a happy farmer holding hands with a beautiful young woman in traditional red wedding ao dai, standing in a peaceful village courtyard, soft golden hour glow illuminating their faces, romantic and joyful atmosphere, highly detailed, masterpiece quality.","Farmer,Daughter",Holding hands with,Woman in red ao dai
